term,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,seed,iter,true_val,data,model
sigma,1.0031418040142144,2.548907607321077e-4,0.05076721101845377,0.9090318623037842,0.9679373344055812,1.0009162960339286,1.0359582786720356,1.1083921255799432,39669.65502626093,1.000055553582242,20191657,40000,1,med-pos-noerror,linear
beta0,-1.135261033605082,3.6630066494625963e-4,0.0740202145111085,-1.2793762668098072,-1.1850771861256508,-1.1350046012168273,-1.0856777027435451,-0.9891208736804933,40834.31405674032,0.9999752021797195,20191658,40000,-1,med-pos-noerror,linear
betax,0.9812082643519692,1.1991440279087791e-4,0.02498942981971014,0.9321461521013921,0.9644267297384399,0.981255475645116,0.9979539728316958,1.030080300545329,43428.01670895652,1.000070538549179,20191658,40000,1,med-pos-noerror,linear
sigma,1.0431922769884174,2.5793726253227914e-4,0.05250644496763122,0.9461678417524155,1.006744993054059,1.0410631456610326,1.0776855460766197,1.1523036063515448,41437.83498189172,0.9999882882338827,20191658,40000,1,med-pos-noerror,linear
beta0,-1.060817148706114,3.808748870859816e-4,0.07447777095516452,-1.2064557151123296,-1.11098796365243,-1.0609722303954674,-1.0109141675030058,-0.9132656697768712,38237.42722094597,0.9999572355956159,20191659,40000,-1,med-pos-noerror,linear
betax,0.9865305142801973,1.338240443322685e-4,0.02663544110101587,0.9341218935151215,0.9686605702441672,0.9864628699622272,1.004491872529647,1.0388676438778213,39614.254325116715,1.000011702969419,20191659,40000,1,med-pos-noerror,linear
sigma,1.0536041166633858,2.7120254304946375e-4,0.05345669007721923,0.9555350474491271,1.0164652305254842,1.0512346598899147,1.0883863949341022,1.1644687636299356,38852.28932884043,1.000018211543251,20191659,40000,1,med-pos-noerror,linear
beta0,-1.0137750736710336,3.047500932872128e-4,0.0644061640031936,-1.1399937983594457,-1.0572539367986242,-1.0139000499362354,-0.9705118132692426,-0.8867985134928084,44664.9829654419,1.000031149195554,20191660,40000,-1,med-pos-noerror,linear
betax,0.9875499728278487,9.869609891685384e-5,0.020920387912212273,0.9462574609857897,0.9735112291673136,0.9875658686585398,1.0016520151299424,1.028531966643399,44930.317981269895,1.0000728215513026,20191660,40000,1,med-pos-noerror,linear
sigma,0.9120299475918137,2.2424473320125903e-4,0.046171655742478446,0.8272956235301656,0.8798026760656678,0.9102310002862791,0.9423155593728094,1.0072372114384762,42394.19513657996,0.9999827529400054,20191660,40000,1,med-pos-noerror,linear
beta0,-1.1684837741171568,3.0838639749190827e-4,0.061654998485402866,-1.2887740345261585,-1.2100873425631964,-1.1683090288101867,-1.1271590631830632,-1.0469610106468648,39971.10509589957,0.9999535884232371,20191661,40000,-1,med-pos-noerror,linear
betax,0.9834030938538147,1.1155210278949704e-4,0.021557284756916033,0.9413741323041787,0.9687708784851933,0.9834115438939666,0.9979140105923792,1.0256565823131476,37345.01123573287,0.9999739709467885,20191661,40000,1,med-pos-noerror,linear
sigma,0.866336428776162,2.251068560143994e-4,0.0437985853800557,0.7855343981622641,0.8361097396793005,0.8645637853417965,0.8944617442761338,0.9574204268260517,37856.697322094195,1.0000144795234862,20191661,40000,1,med-pos-noerror,linear
beta0,-0.9333706340955763,4.0153572251910245e-4,0.07722194423972391,-1.0859408739966985,-0.9845615329086899,-0.9334169704131212,-0.8818350406772373,-0.7799441536172487,36985.635654865444,0.9999772592983756,20191662,40000,-1,med-pos-noerror,linear
betax,1.0069860495734297,1.361682422800066e-4,0.026910320778063244,0.9542085749901175,0.9890830518453859,1.0068393407769274,1.0249341937594136,1.0600529332787016,39055.84931915105,0.9999515311030348,20191662,40000,1,med-pos-noerror,linear
sigma,1.0978115362040664,2.9010042890624657e-4,0.055642112429407725,0.9957263959283468,1.0590543321422743,1.095278264650692,1.1341385778780064,1.2132096708141156,36788.36418261309,1.0000486747825215,20191662,40000,1,med-pos-noerror,linear
beta0,-1.0115151596123286,3.834679356621973e-4,0.07487599038877421,-1.157654957838177,-1.061520057181623,-1.0112778648856526,-0.9613778321633468,-0.8643032802202367,38126.50963037529,1.0000688678537288,20191663,40000,-1,med-pos-noerror,linear
betax,0.9640977486646783,1.347436258902282e-4,0.02625360887999585,0.91263820002836,0.9465209348878371,0.9641921196427374,0.9815498645912071,1.0153913823775627,37963.09067012033,1.0000664669793673,20191663,40000,1,med-pos-noerror,linear
sigma,1.049637264747672,2.8200573381560945e-4,0.053236408171658034,0.9521059797756182,1.012989643071877,1.0471904089639594,1.0840119731729445,1.1603547949609088,35637.039236259116,1.0000188154950245,20191663,40000,1,med-pos-noerror,linear
beta0,-1.0049546107015495,3.977751214768329e-4,0.07748874011409361,-1.1566669964870355,-1.0570038632193008,-1.0045662159203042,-0.9528149454884197,-0.8539064871861864,37949.142365421554,0.9999680671036888,20191664,40000,-1,med-pos-noerror,linear
betax,0.9822012880377404,1.3645690007138455e-4,0.02641047317539393,0.9304837193733589,0.9642963815812088,0.9822534805969813,0.9998280955709213,1.034194195430688,37459.447040754385,0.9999725485163024,20191664,40000,1,med-pos-noerror,linear
sigma,1.0891137035889282,2.8891398568680406e-4,0.05496251418240271,0.988365895550743,1.0509907937443281,1.0866730303477008,1.1247939907604256,1.2027890893288442,36190.62224293684,0.9999831872867437,20191664,40000,1,med-pos-noerror,linear
beta0,-1.1092190764414769,3.592736754251047e-4,0.07123193810123192,-1.2483968840341715,-1.1567532491842023,-1.1093470354790507,-1.0614090743536317,-0.9692556704171845,39309.60936264597,1.0000310379835207,20191665,40000,-1,med-pos-noerror,linear
betax,0.9997464607698249,1.2614082657338565e-4,0.02439823481917322,0.9520158856638598,0.9833192244218503,0.9996400307436939,1.0161452620267017,1.047719266348891,37411.52991154323,0.9999801433833193,20191665,40000,1,med-pos-noerror,linear
sigma,0.9909857550330403,2.479538240869227e-4,0.05025337672628331,0.8989674794256419,0.9560700666673811,0.988797291055881,1.0240022377654765,1.0944303455327653,41076.069205439206,0.9999749187573354,20191665,40000,1,med-pos-noerror,linear
beta0,-1.0171228799644423,3.4675375614538696e-4,0.06859506239686379,-1.1509955117310628,-1.0631813590256711,-1.0171350563742882,-0.9712152295068522,-0.8827736929475687,39133.01979678266,0.99995941363302,20191666,40000,-1,med-pos-noerror,linear
betax,0.9730585077881264,1.1645225342501231e-4,0.02361399616946712,0.9266250814366884,0.957250408969285,0.9729931287990192,0.9888857972845977,1.0194388067949867,41119.060503916015,0.999969094380526,20191666,40000,1,med-pos-noerror,linear
sigma,0.9606983286550705,2.4184503083643714e-4,0.04886633902669808,0.8707130890150065,0.9267370691793957,0.9587039024427415,0.9923769028634061,1.0627158445406297,40826.793356039794,0.9999921666589907,20191666,40000,1,med-pos-noerror,linear
beta0,-1.0341708043316724,3.4410419778933376e-4,0.07315378161118641,-1.1767260848537184,-1.0837646715580775,-1.0348730673384603,-0.9842534373934376,-0.8916366808402046,45195.33621626045,0.999959751592013,20191667,40000,-1,med-pos-noerror,linear
betax,0.959473191199075,1.2664619753583603e-4,0.0264988397084797,0.9073239201477191,0.9418384011824807,0.9596930477871106,0.9774233595069448,1.0112159414680486,43779.359792145246,0.9999966278203964,20191667,40000,1,med-pos-noerror,linear
sigma,1.0327524751072554,2.495169759128291e-4,0.05218211551830841,0.9364776286552114,0.9967358734907693,1.0303721263070562,1.0663670875579858,1.1414765711257613,43736.41354140312,0.9999542068370088,20191667,40000,1,med-pos-noerror,linear
beta0,-1.0345087590894635,3.979549839558435e-4,0.07610218047072839,-1.1835994292205603,-1.0853936633793173,-1.0345678178662994,-0.982962567200731,-0.8872316601953623,36570.11317130984,0.9999747963027554,20191668,40000,-1,med-pos-noerror,linear
betax,0.9872133749043188,1.4095131068665587e-4,0.026886798686997768,0.9344608415965047,0.9691389259378593,0.9872789324960011,1.0054527728998555,1.040070278586068,36386.47239575292,1.0000370979861268,20191668,40000,1,med-pos-noerror,linear
sigma,1.0717854163654064,2.938115894208851e-4,0.05449123169363663,0.9720033409108373,1.0341148191778013,1.0689636997346952,1.1069001680574586,1.1857528819221845,34396.59113417841,1.0001833863631666,20191668,40000,1,med-pos-noerror,linear
beta0,-0.9396550688174311,3.4967500643750285e-4,0.07133674273344398,-1.0796327455198447,-0.9874418871420301,-0.9399563046389606,-0.8915812194039066,-0.7991881598069018,41619.54879779759,0.9999618705897246,20191669,40000,-1,med-pos-noerror,linear
betax,0.989251858617831,1.324284560704461e-4,0.026693118548215024,0.9367361332685018,0.9714909348801024,0.989227370587218,1.0070143073466633,1.0420267109419652,40628.987430862624,1.000007273329608,20191669,40000,1,med-pos-noerror,linear
sigma,1.0034435046817525,2.48950439377093e-4,0.05056196793887786,0.9106489290792524,0.968163584486549,1.0010758286517736,1.0364996004887668,1.1083451068718677,41249.82815417024,0.9999989187315556,20191669,40000,1,med-pos-noerror,linear
beta0,-1.1224533222646011,3.932242774626448e-4,0.07339149211595426,-1.2660500122337894,-1.1719359276292307,-1.1229919790641156,-1.0731185143097752,-0.9780008006993307,34834.59684057046,0.9999543816134637,20191670,40000,-1,med-pos-noerror,linear
betax,1.0081919566520023,1.3310903982553056e-4,0.025158680245299447,0.9586247114698467,0.9912190447006801,1.0081819612887224,1.025203124391238,1.0575979494230745,35724.043505813235,0.9999870846127357,20191670,40000,1,med-pos-noerror,linear
sigma,1.034377946472392,2.7994130359694107e-4,0.052557061561964484,0.9383092645383002,0.9979245269001304,1.0317902033929771,1.0687738241406766,1.1435811269432354,35247.48957997447,1.0000224552704073,20191670,40000,1,med-pos-noerror,linear
beta0,-1.1533551046524433,3.908749208538562e-4,0.0747254107573723,-1.2988545980799848,-1.2039056195136242,-1.1536175046528592,-1.102787315473127,-1.0078876334895148,36547.78061797475,1.000001283901556,20191671,40000,-1,med-pos-noerror,linear
betax,1.0111685711521599,1.3458993230564475e-4,0.026334216842207242,0.9597459919658676,0.9935822706126742,1.0110664330917727,1.0286259527119284,1.0636497224943788,38283.855229475135,1.000027184746572,20191671,40000,1,med-pos-noerror,linear
sigma,1.044103834023468,2.7848997479506404e-4,0.05323529958867753,0.946794534502976,1.0074980092114483,1.0416300063856228,1.0782327567829144,1.155026937015212,36540.98694823039,0.9999951822804486,20191671,40000,1,med-pos-noerror,linear
beta0,-0.9517004637438338,3.6062368040647137e-4,0.07520404500863859,-1.1002522581635161,-1.0018308485438303,-0.9516132536838247,-0.9014436086137871,-0.8043513215501138,43488.44896838658,1.0000643053809233,20191672,40000,-1,med-pos-noerror,linear
betax,1.0118986420037546,1.2217885505256754e-4,0.025413371093686347,0.9618451172335196,0.9948723076299566,1.011838399250686,1.0291398936630445,1.0617922683095986,43264.57624716946,0.9999835958712577,20191672,40000,1,med-pos-noerror,linear
sigma,1.05622764620103,2.593100251315099e-4,0.05361603495818677,0.9576509131318655,1.0192142800557074,1.053886465718156,1.0908705678016761,1.1677648201075046,42751.442470778136,0.9999914660107496,20191672,40000,1,med-pos-noerror,linear
beta0,-1.0396021102233801,3.2978299632957465e-4,0.06657393025412287,-1.1697714851139707,-1.0844129644484317,-1.0391294343287016,-0.9953248735543013,-0.9096212168169059,40752.27649396713,0.9999534787593395,20191673,40000,-1,med-pos-noerror,linear
betax,1.004710057373928,1.1928852261742105e-4,0.023232759835684215,0.9590802724005703,0.9891351812764884,1.0048000290201151,1.0202984734224378,1.0501850216975341,37931.87285933516,0.9999916312909333,20191673,40000,1,med-pos-noerror,linear
sigma,0.9404096067598371,2.3531919342791784e-4,0.04755438994149067,0.8522089902524477,0.9076064467713937,0.9385695721394081,0.9714894817813305,1.0392627740326728,40838.19391346674,0.9999749873403416,20191673,40000,1,med-pos-noerror,linear
beta0,-1.026109148151158,3.987794567591474e-4,0.07523659379368466,-1.1737271527557462,-1.076966262330294,-1.0257759657225751,-0.9753333223940055,-0.8790308526305632,35595.30314853491,0.9999673590098501,20191674,40000,-1,med-pos-noerror,linear
betax,1.0180675404583068,1.3776434301036877e-4,0.02618778350380108,0.9664770679597685,1.0005892977294062,1.0181830408542774,1.0355993169424997,1.0695192568836482,36134.64837696599,0.9999726262722167,20191674,40000,1,med-pos-noerror,linear
sigma,1.055624000364644,2.8288362338670954e-4,0.05310891187040478,0.958189742312952,1.0189047524020078,1.0532517654482985,1.089429774921681,1.166345763367383,35246.75944562707,1.0000388842428278,20191674,40000,1,med-pos-noerror,linear
beta0,-1.0699958672916925,3.9070039675937466e-4,0.07510367715814192,-1.2183469441738204,-1.1207012997528223,-1.0699359570104692,-1.0197292922702843,-0.9223950310624932,36951.72333545312,1.0000370884073009,20191675,40000,-1,med-pos-noerror,linear
betax,0.9586281037026845,1.3078213207017798e-4,0.025067446639346902,0.9098697453935928,0.9418847809769447,0.9587435392859343,0.9754166636026957,1.008179442925659,36738.66508434916,1.0000492934454157,20191675,40000,1,med-pos-noerror,linear
sigma,1.0366064138501898,2.640584064835446e-4,0.05226401750809581,0.9399699295638382,1.000241676222429,1.0343545831180534,1.0705455843816172,1.1462193877798998,39174.69150158803,1.0000404870296367,20191675,40000,1,med-pos-noerror,linear
beta0,-0.9902793839362815,3.7358231400919925e-4,0.0741362073142657,-1.1357381084467197,-1.0400423257546771,-0.9901722658219312,-0.9404418024308149,-0.8446537219281284,39381.12452869313,1.0000741731100904,20191676,40000,-1,med-pos-noerror,linear
betax,0.9855200130182092,1.1903958204293838e-4,0.02378552702197852,0.9388850054816472,0.9694828163275664,0.98559202900857,1.0015560851599388,1.0319778178684256,39924.80195734201,1.0001412733022879,20191676,40000,1,med-pos-noerror,linear
sigma,1.0494027884596016,2.7081381201770943e-4,0.053197264172521866,0.9507482420380772,1.0128631834653479,1.0470854601868724,1.0839594831171437,1.1606175854978593,38586.64105485988,0.9999720801161059,20191676,40000,1,med-pos-noerror,linear
beta0,-1.0409048930212852,3.243246316615448e-4,0.06549232213263807,-1.1682165829572597,-1.0850723232682462,-1.0410095445249063,-0.9970466922858939,-0.9119046780282938,40777.52958905599,1.0000571360710246,20191677,40000,-1,med-pos-noerror,linear
betax,1.0074270830618075,1.0963675553777269e-4,0.02218452298730918,0.9643735209866997,0.9923542446143747,1.0074110212307492,1.0224497482595476,1.050400339515692,40943.77102186468,0.9999777139786041,20191677,40000,1,med-pos-noerror,linear
sigma,0.9208843294357987,2.2619271879051027e-4,0.04639221910057976,0.8349489881711758,0.8887928357562055,0.9190229333961786,0.9510061658770808,1.0163117073933718,42066.177706362265,0.9999896546882431,20191677,40000,1,med-pos-noerror,linear
beta0,-1.0884764111817145,2.9396309618681806e-4,0.0641094901749081,-1.2140313711408517,-1.131490660575515,-1.0881586564184091,-1.0454944476856127,-0.9622691030885969,47561.880836622775,0.9999626946446991,20191678,40000,-1,med-pos-noerror,linear
betax,0.9988182044335397,1.0371866329028182e-4,0.02252103345525571,0.9539219347814697,0.9838834221520585,0.9987932911192685,1.013884856525229,1.043140470216664,47147.94947328672,1.0000018742752965,20191678,40000,1,med-pos-noerror,linear
sigma,0.9084097073663691,2.2172760397751686e-4,0.046361440935425664,0.8229886519497434,0.8764526812342294,0.9063827487048207,0.9380724590968732,1.005107076855894,43719.41309726788,0.9999981579212183,20191678,40000,1,med-pos-noerror,linear
beta0,-1.0603191657344169,3.1083573112768354e-4,0.06778317595205702,-1.1942049695417614,-1.106096629011617,-1.06044970892424,-1.0143747244062626,-0.9281606350367247,47553.441788371034,0.9999924770511383,20191679,40000,-1,med-pos-noerror,linear
betax,1.0036388743511964,1.100280480225808e-4,0.022844615613197557,0.9584994921428591,0.9882907759702358,1.0036189621827405,1.0189643777622654,1.048460049072971,43108.299672564775,0.9999625546592384,20191679,40000,1,med-pos-noerror,linear
sigma,0.9497649255217647,2.2680467831722383e-4,0.04784788109286318,0.8604403825352668,0.9166706685552567,0.9479588906602641,0.9803754560370023,1.0493263095672047,44506.29100031062,0.9999819627870405,20191679,40000,1,med-pos-noerror,linear
beta0,-1.022521354173018,4.2642550245695953e-4,0.08102204075033696,-1.1808180687773049,-1.0773673810714173,-1.022690382065051,-0.9677843067610585,-0.8642531999834978,36101.065159291284,0.9999775370857906,20191680,40000,-1,med-pos-noerror,linear
betax,0.9943883274191143,1.427810876827426e-4,0.026924687839692645,0.9416250051573526,0.9763464059126489,0.9941879319924345,1.012396251768928,1.047403735858828,35559.855022724725,0.9999639795901025,20191680,40000,1,med-pos-noerror,linear
sigma,1.1396984368014231,3.155436342066615e-4,0.05808367999712934,1.0324660586920742,1.099349708195004,1.1369788267209116,1.177454920942923,1.260649229380126,33883.58874324056,0.9999550245185637,20191680,40000,1,med-pos-noerror,linear
beta0,-0.9039761961972592,3.337800307984701e-4,0.06677684365651339,-1.0345255688171973,-0.9490010211162956,-0.9043803312339121,-0.859030882163632,-0.772424913302081,40024.9754293819,1.0000395338210952,20191681,40000,-1,med-pos-noerror,linear
betax,1.008073254921115,1.0996172878142674e-4,0.02261105572681304,0.9636572278938087,0.9928073283018546,1.0081993934033118,1.0232012247657245,1.052624963675609,42282.29603713239,0.9999948743253576,20191681,40000,1,med-pos-noerror,linear
sigma,0.944166058371853,2.4137942059385852e-4,0.047886138329592196,0.8560218502408959,0.911099686459865,0.9420487776143507,0.9751711897438837,1.0434571565864637,39356.74297252769,1.0000336434262367,20191681,40000,1,med-pos-noerror,linear
beta0,-1.0994173223301364,3.713757654362986e-4,0.07217055336842311,-1.2408930298155063,-1.147802466473487,-1.0993020592643987,-1.0510863046057382,-0.958211129203299,37765.301015724166,0.9999845270132541,20191682,40000,-1,med-pos-noerror,linear
betax,0.9667327006299912,1.1950790717881549e-4,0.02396261184806085,0.9197971309041119,0.9505999649474238,0.9668448998980785,0.9827705406410059,1.0136174782352672,40204.53317747275,0.9999588073179252,20191682,40000,1,med-pos-noerror,linear
sigma,1.0192453382541193,2.556064524099719e-4,0.051113489127072434,0.9255463871057314,0.9837409073580271,1.0170984673974928,1.0523619338601455,1.1245873040953231,39987.792546571094,1.0000243292924305,20191682,40000,1,med-pos-noerror,linear
beta0,-1.0145451443589686,3.5728868062189986e-4,0.07242264311760493,-1.1556828174954168,-1.0631318353599628,-1.0144561876631801,-0.9662430166395777,-0.8713806666739683,41087.54819783333,0.9999909690695221,20191683,40000,-1,med-pos-noerror,linear
betax,1.0234076928030806,1.2649082314908708e-4,0.025438171954770362,0.973567311454739,1.0063609834463076,1.0233308052590289,1.0405672042589393,1.0734874270260206,40443.96816109152,0.9999651341375987,20191683,40000,1,med-pos-noerror,linear
sigma,1.0186994009945973,2.5177175811655556e-4,0.05146984229220607,0.9231295203240866,0.9832923805438936,1.0166918458568515,1.0520893718191073,1.1261459830364333,41791.85514198746,0.9999544032832625,20191683,40000,1,med-pos-noerror,linear
beta0,-0.9423354403617948,3.177929865709465e-4,0.06573760392866808,-1.0713600771921767,-0.9865612089031867,-0.9425046453826016,-0.8984792558580721,-0.8126260144390283,42789.68840303312,0.9999873447399515,20191684,40000,-1,med-pos-noerror,linear
betax,0.9765963055464156,1.045482780006512e-4,0.020999463045316958,0.9349035228355059,0.962762396602389,0.976710982715045,0.9905458308350532,1.0176368200253365,40344.339703781414,0.9999764256870003,20191684,40000,1,med-pos-noerror,linear
sigma,0.9268093579324548,2.3262679302811309e-4,0.046471151444536354,0.8410455388616094,0.8946016998602916,0.9247480793035381,0.9568965855798586,1.0235106460866144,39906.845498357216,1.000007142754215,20191684,40000,1,med-pos-noerror,linear
beta0,-1.0341417813873042,3.84795248935023e-4,0.07283395081521721,-1.1772789377734216,-1.0832130625169016,-1.0340079587375268,-0.9848678456716143,-0.8916398536045232,35826.826018469656,0.9999802531945916,20191685,40000,-1,med-pos-noerror,linear
betax,0.9953258527350921,1.3244111675224764e-4,0.025376584155893694,0.9455855732342616,0.9784179785588224,0.9953262883365342,1.012434904328981,1.0446479909834485,36713.06623228508,1.000022550367484,20191685,40000,1,med-pos-noerror,linear
sigma,1.0281016548619841,2.7367749871076073e-4,0.05206706855672894,0.9317693262007314,0.991885794419243,1.0259161090431272,1.0620428504487145,1.1356400038598802,36194.95742923894,1.0000341408839168,20191685,40000,1,med-pos-noerror,linear
beta0,-1.007382523089175,3.622617562236906e-4,0.07488022410852714,-1.1535861863208006,-1.058269517543041,-1.007032199582557,-0.9566456782868659,-0.8606718493078364,42725.71061150382,0.9999582716231362,20191686,40000,-1,med-pos-noerror,linear
betax,0.9933781176316129,1.2908822203580437e-4,0.026828660873068656,0.9409993017978112,0.97536210877167,0.9933347256849234,1.011346034150054,1.046313335419415,43194.13220917505,1.0000846314019582,20191686,40000,1,med-pos-noerror,linear
sigma,1.059070785446649,2.574291829359832e-4,0.0534155277004684,0.9615360750577033,1.0218258604338228,1.0568938873031932,1.0939387170087134,1.170009021256511,43054.59317239256,0.9999768468574434,20191686,40000,1,med-pos-noerror,linear
beta0,-1.0182836332284055,2.947943178004745e-4,0.06346326715904893,-1.1418085809509475,-1.061210445973392,-1.0181846968739592,-0.9753432026582154,-0.8936732534766766,46345.40014842589,0.9999678017721281,20191687,40000,-1,med-pos-noerror,linear
betax,1.00903312373676,1.0641360525838605e-4,0.022716951346733672,0.9644540600249452,0.9936953415714659,1.0089961186038083,1.0244045069666718,1.0533763552665771,45572.807227389814,0.9999582776830918,20191687,40000,1,med-pos-noerror,linear
sigma,0.8949759532733024,2.1709069568384552e-4,0.045318815519576956,0.8116198621854542,0.8634264231312874,0.892927055130319,0.9245414523740397,0.9890844061662599,43578.74107362221,0.9999912098198177,20191687,40000,1,med-pos-noerror,linear
beta0,-1.0263378942951313,3.5679041268939444e-4,0.06932968350678867,-1.1633645795971745,-1.0728773297295842,-1.026278066586149,-0.9800149041056506,-0.8903470422585658,37758.26962657591,0.9999851337256084,20191688,40000,-1,med-pos-noerror,linear
betax,1.0149425770033045,1.2844493936518464e-4,0.024555359676960247,0.9666542690796273,0.9985450431007452,1.015015559011586,1.0314860273512139,1.063562960061161,36547.578168224914,0.9999762848710357,20191688,40000,1,med-pos-noerror,linear
sigma,0.9745564791295194,2.6305263169525546e-4,0.04915075448196246,0.8843417516313592,0.9402299404404261,0.9724624326513469,1.0064952376870409,1.0756038191303712,34912.02786466987,0.9999853881447538,20191688,40000,1,med-pos-noerror,linear
beta0,-1.0456834846529015,4.1349352619444264e-4,0.079483647651543185,-1.201013050720508,-1.0986369281747226,-1.0460554457372786,-0.992253483059812,-0.8889920023807024,36950.31541823295,0.9999563519044219,20191689,40000,-1,med-pos-noerror,linear
betax,0.9576397432557766,1.5041810046772342e-4,0.028421303422771358,0.9017822855237844,0.9386483497558067,0.9576658382946295,0.9765570155498364,1.0135935872440804,35701.60842524921,1.000193084691311,20191689,40000,1,med-pos-noerror,linear
sigma,1.1239104441188854,2.9081602434976944e-4,0.05625992848286635,1.0206041730883055,1.0847967795295905,1.1215929281945152,1.1609210928136053,1.239526605189154,37424.98934897832,0.9999930937068885,20191689,40000,1,med-pos-noerror,linear
beta0,-1.0102882525191776,3.708454296764403e-4,0.07098619700043167,-1.1513495202486412,-1.057421276423723,-1.0102267912752343,-0.9625175386363132,-0.8712469535062316,36640.547778875945,1.0000037983482468,20191690,40000,-1,med-pos-noerror,linear
betax,1.0164693465043946,1.2418640787795651e-4,0.02384691294592709,0.9693683258085093,1.0005185804816028,1.0163815081555467,1.0325111350537908,1.063176808485692,36873.656207537366,0.9999855530824873,20191690,40000,1,med-pos-noerror,linear
sigma,0.9936025472671499,2.7237769210456325e-4,0.050667613660325406,0.900040163567975,0.9585416741748108,0.9916204453886595,1.0263159670642192,1.0985666439995108,34603.32481107048,0.9999821327932961,20191690,40000,1,med-pos-noerror,linear
beta0,-0.9009688322240085,3.654087027950305e-4,0.0709980175868798,-1.040629538605958,-0.9485866484440754,-0.9010659193858869,-0.8528667535434524,-0.7618131613396648,37751.539940747345,0.9999721608284956,20191691,40000,-1,med-pos-noerror,linear
betax,0.9986868907639008,1.1894950187091046e-4,0.02380002125239896,0.9520397410791257,0.9826737559821169,0.998672484062251,1.0147308114728024,1.0452296958984209,40034.04144080533,0.99998018694556845,20191691,40000,1,med-pos-noerror,linear
sigma,1.0111788161644182,2.5945708188986234e-4,0.051139629374892144,0.9174988124286421,0.975669340350762,1.0089619786539914,1.0441528457354228,1.1169583315217533,38849.380148242686,0.999965901940055,20191691,40000,1,med-pos-noerror,linear
beta0,-1.0961352369877884,3.6663541711558163e-4,0.07034661615168625,-1.23390118306405,-1.1438380475591592,-1.0956198197519331,-1.048594584616602,-0.9588487700688655,36814.38857103072,0.9999931065145292,20191692,40000,-1,med-pos-noerror,linear
betax,0.9823659559536956,1.300118008877229e-4,0.02507492179975133,0.9332635944370407,0.965546368047909,0.982377362186591,0.9991256096927503,1.0317087976507824,37197.48920716704,0.9999592793848044,20191692,40000,1,med-pos-noerror,linear
sigma,0.9926116497506868,2.6280732516818295e-4,0.05075143033904207,0.8989939231575031,0.9573678462210606,0.9905339743283716,1.025543754295761,1.0989728505989103,37292.51225015923,0.9999748851728552,20191692,40000,1,med-pos-noerror,linear
beta0,-1.0710800860619791,3.858774831040583e-4,0.07174506207701487,-1.212532536610279,-1.1196144426778638,-1.0712333484560141,-1.0224805325094395,-0.9308279756328792,34568.867904407205,0.9999817885617035,20191693,40000,-1,med-pos-noerror,linear
betax,0.9504802081981761,1.2753361045494168e-4,0.02368787291204316,0.9036817945065697,0.9346290247761024,0.9504770047521415,0.9663675164504401,0.9968018748910926,34498.70709597263,0.9999730858383613,20191693,40000,1,med-pos-noerror,linear
sigma,1.017708355528783,2.8494136207801035e-4,0.051834023073568485,0.922743567985248,0.9814252017810191,1.0157094871761694,1.0509766745077118,1.124911025319842,33091.682091328934,1.0000199133118644,20191693,40000,1,med-pos-noerror,linear
beta0,-1.083679786229798,3.6543285341427627e-4,0.06837815537838497,-1.2170235392068278,-1.129479857890568,-1.0837358574814473,-1.0378109606929204,-0.9488955324472479,35012.21473901068,0.9999754737979488,20191694,40000,-1,med-pos-noerror,linear
betax,1.0343385496315525,1.2490158096208553e-4,0.02345308114379786,0.9882879306356365,1.0184789986380287,1.0343687030382127,1.0500848869993042,1.0801358742462028,35258.508847525954,0.9999530944642019,20191694,40000,1,med-pos-noerror,linear
sigma,0.9701881239224237,2.7088838198248617e-4,0.04962019146752031,0.8789193511661627,0.9355132467115618,0.968097638701763,1.0024446166004553,1.0733774836512755,33553.36746721616,0.9999761837672446,20191694,40000,1,med-pos-noerror,linear
beta0,-0.9796686437180693,3.312928689323428e-4,0.06525309074893641,-1.1080614198905983,-1.0232728683104757,-0.9797907048023401,-0.9359637169262558,-0.8511715221759591,38795.20030896611,1.0001006371815386,20191695,40000,-1,med-pos-noerror,linear
betax,1.0031152136796588,1.109357974031601e-4,0.02199893051585378,0.9603401506346868,0.9881760150993786,1.0031170691240439,1.01792475918757,1.0465436951459184,39324.18378503617,0.9999628340653545,20191695,40000,1,med-pos-noerror,linear
sigma,0.9240271244221616,2.5078546366123626e-4,0.04705056453160505,0.8371337896788179,0.8915325354921666,0.922254211929443,0.9541767115821242,1.0216294790817986,35198.56496039542,1.0001312347189946,20191695,40000,1,med-pos-noerror,linear
beta0,-1.1060687832690377,3.867086222755661e-4,0.07218653803275732,-1.247339470426079,-1.154698495641364,-1.1061038233558271,-1.0573420525713344,-0.9641476159478082,34845.34087559466,1.0000250306312464,20191696,40000,-1,med-pos-noerror,linear
betax,0.9946997855314668,1.3433451795716572e-4,0.024709015971689386,0.9457478970589166,0.9781419742731277,0.994908563368941,1.0111462366391235,1.0433877323242304,33832.622091889585,0.9999620684326429,20191696,40000,1,med-pos-noerror,linear
sigma,1.0273559268863743,2.8682408742217223e-4,0.05212132123537157,0.9316224575336571,0.9909884882195699,1.0253707633557179,1.061210261404166,1.1346079683753905,33021.712463374766,0.9999763867955123,20191696,40000,1,med-pos-noerror,linear
