term,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,seed,iter,true_val,data,model
beta0,-1.0527874691341321,3.68197301135732e-4,0.08535031318214743,-1.2196937917354176,-1.110366146782113,-1.0532050411160654,-0.9951099876790886,-0.8854220623848208,53733.98335194912,0.9999970379358266,20191137,40000,-1,med-pos-xyerror,linear-xyme
betax,0.9472441420014659,7.709642048324835e-5,0.017864707323298645,0.9120595924154798,0.9354065429811798,0.9473231950222409,0.9592130614029005,0.9821350362613791,53693.706173840474,1.0000008366185065,20191137,40000,1,med-pos-xyerror,linear-xyme
sigma,0.9774339020375996,4.407026245661628e-4,0.0741701960263264,0.8368660553588587,0.9263268860764031,0.9755125656558388,1.025870669856373,1.129164554470358,28324.847466495157,0.9999837295553615,20191137,40000,1,med-pos-xyerror,linear-xyme
beta0,-0.9888747375494962,3.5343124046532346e-4,0.08964133960640037,-1.1640233096034478,-1.0488506408508376,-0.9889450625611178,-0.9292854068495723,-0.8123549500117154,64329.000857710256,0.9999823643311094,20191138,40000,-1,med-pos-xyerror,linear-xyme
betax,0.9514341240722478,7.072862610835387e-5,0.017660783668510132,0.9166190631995496,0.9396134149742608,0.9513535700044164,0.9633370838248141,0.9859777331345352,62349.00073136554,0.9999529210198772,20191138,40000,1,med-pos-xyerror,linear-xyme
sigma,1.066564790190479,4.1656511556736127e-4,0.07673281948276985,0.922831086433042,1.0134835652322238,1.0640912468821664,1.116226007091028,1.2253029111534859,33930.98885879248,1.0000391864023175,20191138,40000,1,med-pos-xyerror,linear-xyme
beta0,-1.0210215228440678,3.4712970328864174e-4,0.07879493318213787,-1.1753915460962718,-1.0741836291631646,-1.0210852490990887,-0.9678327601611956,-0.866683417890318,51524.410184335604,0.9999717152844783,20191139,40000,-1,med-pos-xyerror,linear-xyme
betax,0.9945591862955293,6.825410598242045e-5,0.01511610691571375,0.9647466796985277,0.9844219549913986,0.9945127793893552,1.0047551866757098,1.0242606724254548,49048.11767309145,0.999987698832277,20191139,40000,1,med-pos-xyerror,linear-xyme
sigma,0.858316173067692,5.123053944077556e-4,0.07273812046417172,0.721027183408499,0.8080425440187878,0.8563745914383272,0.9064608788729782,1.0061253960225591,20158.874996386578,1.0000734580332817,20191139,40000,1,med-pos-xyerror,linear-xyme
beta0,-1.0119141708392205,3.6109648000543204e-4,0.08259775994899597,-1.1732970739530943,-1.0668207966615384,-1.0123481103747534,-0.9561964423917673,-0.8505023078961897,52322.685817307654,0.9999596763204335,20191140,40000,-1,med-pos-xyerror,linear-xyme
