term,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,seed,iter,true_val,data,model
beta0,-0.7816074159863283,3.122211191145532e-4,0.0883754380965188,-0.9546460416291297,-0.8408802219579016,-0.7819424881100718,-0.7222866237087152,-0.607107348518797,80119.56953904603,0.999989617154713,20191184,40000,-1,med-pos-xyerror,linear-xme
betax,1.233001471213618,7.978282292421512e-5,0.021472221376949173,1.190985176177685,1.218597493400047,1.23295446995495,1.247490582557313,1.2751081476135435,72432.78012583224,0.999961894785787,20191184,40000,1,med-pos-xyerror,linear-xme
sigma,1.1034383727083321,3.127551513968386e-4,0.06949441063642825,0.973401014524511,1.055840266760327,1.1013861090664527,1.1484218614693278,1.2470365153149092,49373.146913551005,0.999959852063237,20191184,40000,1,med-pos-xyerror,linear-xme
beta0,-1.1731069463390826,3.1705648839040556e-4,0.08654056506650619,-1.3425335891808725,-1.2313558155483395,-1.1733994200332596,-1.113666832299798,-1.004865041954661,74501.69657768743,0.9999553636869749,20191185,40000,-1,med-pos-xyerror,linear-xme
betax,1.2826563960202442,9.15419646875753e-5,0.023665646590058462,1.236338033516961,1.2666713763260242,1.2828115562349445,1.298624585764643,1.3290320304833376,66833.82101254823,0.9999898790230967,20191185,40000,1,med-pos-xyerror,linear-xme
sigma,1.067317875340075,3.2499970600891466e-4,0.07034562324781952,0.9368095965027385,1.0186827997646315,1.0647195391546767,1.1128439085379274,1.2137279108638217,46849.85242940066,1.000045027982073,20191185,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9638372489124754,4.1325511477378673e-4,0.08420159134180852,-1.1294333030659152,-1.0201937193071178,-0.9634756953260384,-0.9080856647576316,-0.7981955602096518,41514.91221061195,0.9999607160718998,20191186,40000,-1,med-pos-xyerror,linear-xme
betax,1.266545307174232,1.0404424616062511e-4,0.02108046178700926,1.2254211606605876,1.2524246639890544,1.2665767424219982,1.2806808100735332,1.3077275649618676,41051.034379579294,1.0000102013949999,20191186,40000,1,med-pos-xyerror,linear-xme
sigma,1.0468052322983858,4.084023234414581e-4,0.06883291715971417,0.9183818882834967,0.9992107566702071,1.0447304816165142,1.0919752932848494,1.188258322859421,28406.383282712748,1.0000319318221902,20191186,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9451651862739765,3.020719121527532e-4,0.08084453015147804,-1.1038133028692472,-0.9993822337488791,-0.9454211810700355,-0.8903814759314462,-0.7873882953068545,71627.6319359548,0.9999622811221636,20191187,40000,-1,med-pos-xyerror,linear-xme
betax,1.198459770801938,7.830090233049437e-5,0.0203088264545299,1.1586907902310692,1.184782014697086,1.19854596683737,1.212038745911904,1.238164117709201,67272.27629258361,0.9999569616951419,20191187,40000,1,med-pos-xyerror,linear-xme
sigma,1.0110371354435086,3.07563414025822e-4,0.06545786444420758,0.8896296342772115,0.9659976259619072,1.0083689566492762,1.0537182775924105,1.145961568805034,45295.422892734234,1.000005423695937,20191187,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9436465298689897,3.7991238195242264e-4,0.08621479196864242,-1.111061876327539,-1.0022656097066218,-0.944026649221325,-0.8852920629551909,-0.7737646947457603,51498.74824011249,0.9999701562243314,20191188,40000,-1,med-pos-xyerror,linear-xme
betax,1.2251354826811869,9.920667398253187e-5,0.021954050311419365,1.1822426944841138,1.2102782498877478,1.2253042470044377,1.2400463113736262,1.2680945132033743,48971.96505796521,1.0000066252777318,20191188,40000,1,med-pos-xyerror,linear-xme
sigma,1.0767853934470655,3.574654259644451e-4,0.06909750895795282,0.9484385615981406,1.0291187201247112,1.0743568097027336,1.121934667838862,1.2186369926149259,37364.28665237982,1.000003933796024,20191188,40000,1,med-pos-xyerror,linear-xme
beta0,-1.0637212059663823,3.089194512111127e-4,0.08112102556702823,-1.2217410329900782,-1.1181714639425655,-1.0638181576283676,-1.0091146399709339,-0.9044715584299241,68956.68192380414,0.999972602064208,20191189,40000,-1,med-pos-xyerror,linear-xme
betax,1.2411492330530722,7.992534522598416e-5,0.021199366634908002,1.199379459584677,1.2268321259514194,1.2412781676261337,1.255331880658772,1.2825614836361399,70352.04565576713,0.9999529104893261,20191189,40000,1,med-pos-xyerror,linear-xme
sigma,0.9939536276756292,3.21183791051495e-4,0.06671111301453916,0.8698955788876828,0.9478017315013381,0.9915024236599563,1.0380475540186707,1.1315028275813828,43140.89325675991,0.9999633399356537,20191189,40000,1,med-pos-xyerror,linear-xme
beta0,-1.0120921456077263,3.127473534516579e-4,0.0843913085413982,-1.176872247252687,-1.0690942618181607,-1.0119586242241865,-0.9546981376511198,-0.8466029986789719,72812.87096849349,0.9999693685579537,20191190,40000,-1,med-pos-xyerror,linear-xme
betax,1.2468115658296721,8.139946814824413e-5,0.021672486983942488,1.204315720364725,1.2321786747702506,1.2469240068825944,1.2613358391579559,1.289219393018671,70888.26825740504,0.9999647643191341,20191190,40000,1,med-pos-xyerror,linear-xme
sigma,1.0527448613172303,3.1928056877549146e-4,0.06832191629284835,0.9269094115056327,1.005000851093022,1.0500483836384986,1.0970666674978877,1.1940206392234307,45790.469977775785,0.99997251767779,20191190,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9634810453938363,3.807490547927715e-4,0.09512372316650199,-1.1504017597826603,-1.0273621248797584,-0.9636383199466829,-0.8992921086853073,-0.777088529210962,62416.5863667598,0.999971614642767,20191191,40000,-1,med-pos-xyerror,linear-xme
betax,1.2278225321929377,1.0200763029221435e-4,0.024928481918129627,1.1788950852896458,1.2109873652926129,1.2277415014501398,1.244658381149326,1.2766145318306883,59720.90032003572,0.9999959342144102,20191191,40000,1,med-pos-xyerror,linear-xme
sigma,1.2261462296666308,3.374764539390734e-4,0.07481535688541667,1.0870573893333744,1.1743398559388198,1.2236370459571648,1.2745049544864528,1.381197586049736,49146.72124257513,1.0000055957965548,20191191,40000,1,med-pos-xyerror,linear-xme
beta0,-1.1077273461028418,3.8663325947759284e-4,0.08565756255879464,-1.2765107429555587,-1.1651002347072226,-1.1076906130004849,-1.0500547752663822,-0.9396034219043253,49083.21511226076,0.9999684076963185,20191192,40000,-1,med-pos-xyerror,linear-xme
betax,1.2529424839761416,9.672447507266868e-5,0.02085195404849993,1.2120470678638848,1.2389462922202963,1.2528837276998646,1.266954060991075,1.2937536689853004,46475.14521872829,0.9999796290988248,20191192,40000,1,med-pos-xyerror,linear-xme
sigma,1.0704559498002177,3.808309144686483e-4,0.06893745008231976,0.9429041383389534,1.022922217393046,1.0678673204173195,1.1155376646389439,1.2126490374716754,32767.706080225216,1.000068090095757,20191192,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9711819943330153,2.8933359172264215e-4,0.08055649050946641,-1.1284726737930106,-1.0257596453005053,-0.9719372464025449,-0.916849103571614,-0.8123942934382051,77518.14271016304,0.9999559784363131,20191193,40000,-1,med-pos-xyerror,linear-xme
betax,1.21343096653104,7.294777076304917e-5,0.019323523228317686,1.1754733661778582,1.2003748892742512,1.213461047910992,1.2264935762396076,1.2511035854992016,70169.53163823721,1.000007063983284,20191193,40000,1,med-pos-xyerror,linear-xme
sigma,0.991831871758403,0.00030552413154167973,0.06524659115129237,0.870720558345496,0.9466148517149657,0.9892551410909869,1.0343879414105304,1.1273249788046182,45606.27657592375,1.0000259812365546,20191193,40000,1,med-pos-xyerror,linear-xme
beta0,-0.8561460472083303,3.1339325566848234e-4,0.0847370144506299,-1.0225756553289824,-0.9123414004736533,-0.8560796895155096,-0.7996899835814226,-0.6902756161315736,73108.35712433115,0.9999733696777995,20191194,40000,-1,med-pos-xyerror,linear-xme
betax,1.2179764106477118,7.498405624826619e-5,0.019964150707327297,1.178565810815481,1.2045997141771736,1.2179299046154899,1.2313155043975894,1.257350088729479,70886.54667920295,0.9999815915308944,20191194,40000,1,med-pos-xyerror,linear-xme
sigma,1.0625912061411995,3.219051473962796e-4,0.0681237001830923,0.9361773334864575,1.0156717851613908,1.0603944299388535,1.107112335506587,1.2023807967588116,44785.828763226586,0.9999740685180898,20191194,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9848143459207832,3.259132007287787e-4,0.08814435474276541,-1.1572322595600628,-1.0446387643357162,-0.9855455406745374,-0.9249489590214857,-0.8115677795806576,73145.07725566873,0.9999677799980867,20191195,40000,-1,med-pos-xyerror,linear-xme
betax,1.259203834701944,8.965542047019974e-5,0.024294685771037505,1.2116849577959146,1.2426991538410965,1.2591093119529306,1.2756411733459112,1.307005986343697,73429.31370248066,0.9999805406972618,20191195,40000,1,med-pos-xyerror,linear-xme
sigma,1.1059373506130632,3.1444424464552957e-4,0.07125801196501827,0.9730368721169578,1.0566351437624097,1.1035836703431658,1.1523181558320328,1.251639529454449,51354.688968660674,1.0000173018089047,20191195,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9702115025890313,5.067584267905525e-4,0.10168118614199434,-1.1703872468686327,-1.0386098120368148,-0.970516099958719,-0.9016892293504876,-0.7708783941393172,40260.50787156374,0.9999788161997326,20191196,40000,-1,med-pos-xyerror,linear-xme
betax,1.2257755555070808,1.2260560765976438e-4,0.024688861759953825,1.1770564333543516,1.2091157029656308,1.2258701822442315,1.2424661232334526,1.2740419133357404,40549.12318183959,1.000004281627699,20191196,40000,1,med-pos-xyerror,linear-xme
sigma,1.315621943326223,4.049465723309132e-4,0.07809978741925429,1.1713120549655383,1.26172594653345,1.3125051130509844,1.3666614692186503,1.4764486458016215,37196.686040925764,0.9999807380892065,20191196,40000,1,med-pos-xyerror,linear-xme
beta0,-1.1671760660609816,3.9748645801302996e-4,0.08413090423334807,-1.3318604672496295,-1.223461959042343,-1.1681807585947568,-1.1102680295300291,-1.0013715262575522,44798.805980514,1.0000047047906109,20191197,40000,-1,med-pos-xyerror,linear-xme
betax,1.267341175201813,1.0070753882313553e-4,0.020988691101461714,1.2259669193652727,1.2532123082623718,1.267333271472364,1.2813405042447683,1.3086051729164778,43435.69220502145,1.0000105455249957,20191197,40000,1,med-pos-xyerror,linear-xme
sigma,1.0473271010188288,4.0338493596591665e-4,0.0679723043192101,0.9215770506142557,1.0000396951186281,1.0449608733523896,1.0913837838123788,1.1876349651814073,28393.872937581436,1.0000153427231262,20191197,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9375669909645602,3.884323349921502e-4,0.0853699350143884,-1.1057579492145968,-0.9952212930451616,-0.9378869465354283,-0.8796235612991649,-0.7707626124804492,48303.56121557855,0.9999980033108123,20191198,40000,-1,med-pos-xyerror,linear-xme
betax,1.2194836877913688,1.0285671550549949e-4,0.021349646995903842,1.1776296721449482,1.2051935016238935,1.2195658355764247,1.2337843593603157,1.2613926676661726,43084.007539402,0.9999663019593248,20191198,40000,1,med-pos-xyerror,linear-xme
sigma,1.0702312327215318,3.877021580304239e-4,0.06834708177711352,0.9432456543309242,1.022976263416063,1.0676297143372615,1.1151424778784784,1.210983786307046,31077.31684349913,1.0000854066258353,20191198,40000,1,med-pos-xyerror,linear-xme
beta0,-0.8657573097454869,3.285592062182316e-4,0.09163888224904389,-1.0458182510735023,-0.9280055175008599,-0.8654972819896483,-0.8033333832807054,-0.6876397947605973,77791.52500913895,0.9999846412195714,20191199,40000,-1,med-pos-xyerror,linear-xme
betax,1.2232166592457296,8.504354399012568e-5,0.02276036322062858,1.1786515414461594,1.2080693071665929,1.2230672449338416,1.2384234893285975,1.2680791131266467,71626.82105670932,1.0000171028174634,20191199,40000,1,med-pos-xyerror,linear-xme
sigma,1.1740130440708092,3.094192968649645e-4,0.07317504350431546,1.0393620258097884,1.1233705413750035,1.1713591205219485,1.221636062872676,1.3246272361281657,55928.24464405123,1.0000006757717934,20191199,40000,1,med-pos-xyerror,linear-xme
beta0,-1.086371193271813,3.473933340126507e-4,0.08707237139117292,-1.256411949314837,-1.144870106935591,-1.0861884903321815,-1.028196370817949,-0.9155505447531241,62822.871562548535,0.9999724265031377,20191200,40000,-1,med-pos-xyerror,linear-xme
betax,1.2508238625058512,8.699056953739475e-5,0.02252773636902962,1.2071720924215228,1.2356244459476229,1.2506883128917154,1.2660918786277018,1.2953957365049298,67064.20209149596,0.999956447689957,20191200,40000,1,med-pos-xyerror,linear-xme
sigma,1.0896243822776492,3.2061811960871914e-4,0.07013154991789529,0.9599169248476309,1.041156296699002,1.0866660737140723,1.1357364708919446,1.2327592528000246,47846.56325904993,1.0000416565976886,20191200,40000,1,med-pos-xyerror,linear-xme
beta0,-1.0823688998673962,3.243954304621904e-4,0.08122497006142858,-1.2420197016610088,-1.136930238477302,-1.0820863130999434,-1.0277885884320972,-0.9230795664669535,62694.531872754786,0.9999774809855448,20191201,40000,-1,med-pos-xyerror,linear-xme
betax,1.2269628504085037,7.957214642473374e-5,0.019976349895178082,1.1879458030889796,1.213540185229666,1.2270048326951686,1.2403444478914003,1.2663308189564295,63024.604107053005,0.9999718036052719,20191201,40000,1,med-pos-xyerror,linear-xme
sigma,1.0099688451970859,3.248671594491574e-4,0.06691510924119638,0.8859492513851703,0.9638521004738564,1.0073773305409781,1.0538690384376619,1.1475869251535011,42426.456483600086,0.9999768907600725,20191201,40000,1,med-pos-xyerror,linear-xme
beta0,-0.7754856539840552,3.3526719686033125e-4,0.09318608999253405,-0.958410982625628,-0.8382073807594592,-0.7749413723566367,-0.7133261030243458,-0.5920963455193631,77253.83581581783,0.9999898362333811,20191202,40000,-1,med-pos-xyerror,linear-xme
betax,1.2692160402341415,8.719579919363057e-5,0.02303709541314973,1.224177099048203,1.253741851982921,1.2691267417068346,1.2845712409800196,1.3146705381571004,69801.42951589184,0.9999946116494268,20191202,40000,1,med-pos-xyerror,linear-xme
sigma,1.185071180122603,3.282861627218422e-4,0.07385126622485004,1.0454642825450424,1.1343166354996588,1.1825508854085727,1.2331286599126559,1.3364202767706348,50607.016756412944,0.9999809158958264,20191202,40000,1,med-pos-xyerror,linear-xme
beta0,-0.904170428737996,3.597651396932099e-4,0.08225337547599211,-1.0643776612883542,-0.9599185733355294,-0.9040283588981373,-0.8479669852365379,-0.742933053218082,52272.02208770666,1.0000481652936295,20191203,40000,-1,med-pos-xyerror,linear-xme
betax,1.2231026978554587,9.927824560668616e-5,0.02198044418295697,1.1799081767093749,1.2083152327245659,1.223156893593927,1.2377630839707976,1.2661413979368037,49019.033153120086,0.9999692983875775,20191203,40000,1,med-pos-xyerror,linear-xme
sigma,1.0201174921522853,3.5588955137746996e-4,0.06668952447331117,0.8958519035123994,0.9741418893205852,1.0181282084465684,1.0635403430937904,1.1569989744664424,35114.36071087294,1.0000466073888847,20191203,40000,1,med-pos-xyerror,linear-xme
beta0,-1.1141044352360265,3.688864087294967e-4,0.0854843733281225,-1.2821213467875714,-1.1718094562693577,-1.1131365676768468,-1.0558193233306312,-0.9473004469601742,53701.7150606179,0.9999671448759453,20191204,40000,-1,med-pos-xyerror,linear-xme
betax,1.243221261613829,1.0049094201579303e-4,0.021967557076539516,1.1998959553570177,1.2285040980878266,1.2433715569371535,1.257882736967221,1.2861920268038425,47786.991768263375,0.999989780021926,20191204,40000,1,med-pos-xyerror,linear-xme
sigma,1.054934043222634,3.4976614620765763e-4,0.06797056098919027,0.9287813049059443,1.008097687313133,1.0526948023126317,1.0993023839132503,1.1941909667146218,37764.710943130674,0.9999811266867878,20191204,40000,1,med-pos-xyerror,linear-xme
beta0,-1.0719588524005543,3.923550179999532e-4,0.08826157991162734,-1.2465629947100092,-1.1313530115803598,-1.0719945337391004,-1.0125859759603848,-0.8993669714352027,50604.01451892447,0.9999767351446138,20191205,40000,-1,med-pos-xyerror,linear-xme
betax,1.21504398312221,9.549261797380109e-5,0.02148409134622786,1.1727497306595027,1.2005752436306063,1.2150087048633513,1.2293472942857109,1.2573726480612064,50616.7644727384,0.9999704467411893,20191205,40000,1,med-pos-xyerror,linear-xme
sigma,1.1203339401846084,3.439787471976324e-4,0.06984103982283334,0.9896836777488532,1.0721600932418074,1.1183418023790015,1.1661684921496809,1.2630769521465932,41224.763473825784,0.9999996180803314,20191205,40000,1,med-pos-xyerror,linear-xme
beta0,-0.881749108933831,3.132033766484621e-4,0.08603687320142597,-1.0495861789900542,-0.9398596097533098,-0.8816468270558336,-0.8242524775975698,-0.7117821620202053,75459.92447336236,1.0000267177181001,20191206,40000,-1,med-pos-xyerror,linear-xme
betax,1.2181245284870335,7.888666339425326e-5,0.02151518661531668,1.1761939084500983,1.2037824160914101,1.2181761365112258,1.2323314741366393,1.2603771577959604,74384.60477335774,1.0000549411975974,20191206,40000,1,med-pos-xyerror,linear-xme
sigma,1.0931905151526224,3.1062059456883216e-4,0.0691453321274051,0.963245366402817,1.0455697122035628,1.0904054501750433,1.1383252517099574,1.2348395464195199,49552.4624067203,0.9999686025334321,20191206,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9276151297150368,3.0619886511421137e-4,0.08385952283556035,-1.091522221976446,-0.9841273892435587,-0.9272923812310241,-0.8707989825253276,-0.7637960301826363,75006.27889904517,0.9999658617482574,20191207,40000,-1,med-pos-xyerror,linear-xme
betax,1.229443653124751,7.844102676104671e-5,0.020673716341727905,1.1888590746251955,1.215585414596581,1.2294206078365484,1.2433319703878134,1.269989087542655,69462.52510411055,1.0000175495115415,20191207,40000,1,med-pos-xyerror,linear-xme
sigma,1.0416512421834843,3.149536592827731e-4,0.06766402762803837,0.9166235653403174,0.994561519104758,1.0393692562408345,1.0861160635027072,1.1807077549588505,46155.384490928234,0.9999518095428644,20191207,40000,1,med-pos-xyerror,linear-xme
beta0,-0.8839545522010644,3.702095593451436e-4,0.08412594920086502,-1.0492954691133645,-0.9405590334001313,-0.8842121250763,-0.8271399337722936,-0.7187474847586818,51637.439308889996,0.9999915173321867,20191208,40000,-1,med-pos-xyerror,linear-xme
betax,1.2120073560126667,9.895984227506533e-5,0.021608626017427125,1.1696695994117412,1.1974838146498572,1.2120246081587736,1.2264911745089682,1.2544187950870787,47680.00777025957,0.9999612961139837,20191208,40000,1,med-pos-xyerror,linear-xme
sigma,1.0564091337494284,3.3919683092013353e-4,0.06801403365584824,0.9299204481487009,1.0098182995053575,1.0541694796343797,1.1004431318312964,1.1963835132356984,40206.24288427575,1.0000214809948575,20191208,40000,1,med-pos-xyerror,linear-xme
beta0,-1.108759062533058,3.5602179763756313e-4,0.08680524101087951,-1.2800095959500446,-1.1664488436251423,-1.1091528808766253,-1.0506730385206058,-0.9385991718902232,59448.20104397063,1.0000107165807184,20191209,40000,-1,med-pos-xyerror,linear-xme
betax,1.2232488643151607,8.561905501012576e-5,0.020720951753908746,1.1825599487620777,1.2092187698597998,1.2232705072945995,1.237157256118576,1.2634451135217435,58570.44703280573,0.999968351017099,20191209,40000,1,med-pos-xyerror,linear-xme
sigma,1.0959135616309414,3.327392448089966e-4,0.0694578604425474,0.9670436344704432,1.0479918613575534,1.093445044784256,1.141378312422738,1.2388492964300615,43574.734479678096,0.9999580602746663,20191209,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9213128081247235,3.920549796864318e-4,0.0903951575781612,-1.1004963151640326,-0.9817662337087987,-0.921125467796447,-0.8601733464045948,-0.7443054473249234,53161.39681444752,1.0000220021740727,20191210,40000,-1,med-pos-xyerror,linear-xme
betax,1.2508150824084352,9.543243906860652e-5,0.021961093791281815,1.20755069665344,1.2359707816269123,1.2508402769109161,1.2655014872841708,1.2941966350997376,52956.08688798548,0.9999565805624072,20191210,40000,1,med-pos-xyerror,linear-xme
sigma,1.1398796220746066,3.473738803201337e-4,0.07186809115232952,1.006458579766967,1.0897201135551962,1.1374389941499103,1.1870676381853136,1.2880320657948,42803.36376696008,0.9999566828217992,20191210,40000,1,med-pos-xyerror,linear-xme
beta0,-1.0819806678872224,3.589101321747792e-4,0.0922001302643188,-1.2628216574966382,-1.1439841359647405,-1.0819597028812842,-1.0195980686750652,-0.9020289759143855,65992.05182637867,0.9999667100083157,20191211,40000,-1,med-pos-xyerror,linear-xme
betax,1.2188219449693571,9.404508339570889e-5,0.023550250000880405,1.172778016005179,1.2030050708940494,1.2186735378302092,1.2347827781234477,1.2652641298526452,62707.40830971744,0.9999880129512484,20191211,40000,1,med-pos-xyerror,linear-xme
sigma,1.1897259970145577,3.2873714273588074e-4,0.07287227312087785,1.0542761347583043,1.1388809115893799,1.1871870836689742,1.2374157344772756,1.3398084094260652,49139.08680597399,1.0000021327851618,20191211,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9888073507356249,3.6321897652713704e-4,0.08378216089498156,-1.1519681124943733,-1.0450514113280651,-0.9889449113895485,-0.9324361535998819,-0.8239636511688777,53206.66696141315,0.9999910832297568,20191212,40000,-1,med-pos-xyerror,linear-xme
betax,1.2082496732622263,1.0358370598572282e-4,0.023025665250921534,1.1631479287295698,1.1929310815097307,1.2081826147011296,1.2236846229092255,1.2534662472864182,49413.029717294274,0.9999882614697209,20191212,40000,1,med-pos-xyerror,linear-xme
sigma,1.0548997761886516,3.3987144525355804e-4,0.06768849082685081,0.9278947800731511,1.0085166466165647,1.052764700538777,1.098748149805304,1.1940089640281724,39664.3467312795,0.9999836871441381,20191212,40000,1,med-pos-xyerror,linear-xme
beta0,-0.878005098956874,3.886326896166729e-4,0.08961032085129123,-1.054611288572402,-0.938675519572024,-0.8776144286655081,-0.8182207093081235,-0.7025759098063007,53166.41882790159,1.0000096717424491,20191213,40000,-1,med-pos-xyerror,linear-xme
betax,1.2250157509389754,9.688460881074676e-5,0.021817287316596705,1.1823916976549687,1.2103833515482014,1.224977894274332,1.2396531954640455,1.2681141792707984,50709.80282194143,0.9999840777870317,20191213,40000,1,med-pos-xyerror,linear-xme
sigma,1.134471838938144,3.526146837897476e-4,0.07140116381620801,1.0015650305234862,1.0851421060655217,1.1320884847769088,1.1810478185129185,1.2825657824026728,41002.448746848684,1.0000241473658493,20191213,40000,1,med-pos-xyerror,linear-xme
beta0,-1.027909329832758,3.104206779074103e-4,0.08266547452313844,-1.1901650524939733,-1.0830980858171784,-1.0277724274910067,-0.9721781265115375,-0.8665135182345036,70916.45864572351,1.0000105637215704,20191214,40000,-1,med-pos-xyerror,linear-xme
betax,1.2560442745411884,8.262061470893744e-5,0.021385540559841303,1.214033658563348,1.2417616928204342,1.2560593585834505,1.2703366854514773,1.29818410563524,66998.27497887303,0.999989502153248,20191214,40000,1,med-pos-xyerror,linear-xme
sigma,1.0225746323259586,3.26244812613098e-4,0.06808268811193825,0.8950625579265329,0.9755237697885373,1.02039038005928,1.0667677808438178,1.1621475888681632,43549.79944912833,0.9999824824787102,20191214,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9528364279185824,3.8850861233838174e-4,0.08744201643685848,-1.124102101116363,-1.0115458926667185,-0.9531280483230828,-0.8941928948678757,-0.7801641323089998,50656.94872553388,0.999961471781865,20191215,40000,-1,med-pos-xyerror,linear-xme
betax,1.280421030003202,1.0874720339400652e-4,0.023094901077142193,1.234766956361233,1.264900317321092,1.2804074460275876,1.2959253658119416,1.3258057322373955,45102.02260782514,1.0000074180969931,20191215,40000,1,med-pos-xyerror,linear-xme
sigma,1.0927022317485062,3.6668654510572143e-4,0.07099234286647256,0.9597420709589144,1.0441520771889548,1.090377309019332,1.1391489981724288,1.2374592755328524,37482.89000732207,0.999977089647843,20191215,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9615602122444972,3.260051131187259e-4,0.0889367409914884,-1.1352419487586323,-1.021582490955375,-0.9616255951553412,-0.9019538474825186,-0.7866676923664047,74424.1012518355,1.0000181178631204,20191216,40000,-1,med-pos-xyerror,linear-xme
betax,1.2218624781068763,8.539450763781492e-5,0.022235959323591743,1.178083398759463,1.206987470902933,1.2219415314766318,1.2365938975706818,1.2658178511653537,67803.46120396018,0.9999979679971681,20191216,40000,1,med-pos-xyerror,linear-xme
sigma,1.1154041358245477,3.025947398560697e-4,0.07037549991333024,0.9845195336457538,1.0670361510444397,1.1128308290203293,1.1609401936655124,1.2615552693434637,54090.40551469463,0.9999620952916306,20191216,40000,1,med-pos-xyerror,linear-xme
beta0,-1.06932446836199,4.09847475627482e-4,0.0942391100646443,-1.2553611076864397,-1.1325470928385937,-1.0684973534755988,-1.0058420184057428,-0.8845618360854508,52871.036380444144,0.9999601905963447,20191217,40000,-1,med-pos-xyerror,linear-xme
betax,1.2273024925826042,1.0295707958565413e-4,0.022821842394356834,1.1826643815652953,1.2119645211932406,1.2273413824243247,1.2425856749446706,1.272393882770997,49134.77519560251,0.9999671272197566,20191217,40000,1,med-pos-xyerror,linear-xme
sigma,1.186666401367939,3.606718683894797e-4,0.07244835667531141,1.0522114648523897,1.1366317440472964,1.1838555482216462,1.2338894426265499,1.335864006822296,40348.97797135041,0.9999510338012602,20191217,40000,1,med-pos-xyerror,linear-xme
beta0,-1.0509839350186474,4.0204760281512745e-4,0.09323562713559659,-1.2335796427863819,-1.1138855074094092,-1.0506326672122983,-0.9886691300596023,-0.8675593690275578,53778.51908583487,0.999998833749702,20191218,40000,-1,med-pos-xyerror,linear-xme
betax,1.2118604493503449,1.0527153077144473e-4,0.02425752956961766,1.1643890680540407,1.1954153564778516,1.2120167057461937,1.22816537790465,1.2592244107737665,53097.15633021287,0.9999835577369566,20191218,40000,1,med-pos-xyerror,linear-xme
sigma,1.18904499808196,3.5194559687764414e-4,0.07261273253499949,1.0542428298999469,1.1388122756178303,1.1862922036876344,1.2366762489222172,1.3390010791019167,42567.14160272577,0.9999880297031377,20191218,40000,1,med-pos-xyerror,linear-xme
beta0,-1.0063292060198499,3.265980213842796e-4,0.08620439678563153,-1.1751542248836095,-1.0646524680982636,-1.0057162735424034,-0.9487481075593601,-0.8374393537277085,69667.74214865743,0.9999585768825974,20191219,40000,-1,med-pos-xyerror,linear-xme
betax,1.2534993346242185,7.72010778300029e-5,0.020203681644212938,1.2137385117710597,1.240056524840271,1.2535124256198196,1.2669621231046053,1.2934281061384738,68487.97188206113,0.9999929209703596,20191219,40000,1,med-pos-xyerror,linear-xme
sigma,1.075859626173647,3.2365493202006913e-4,0.06991162399004831,0.9462790932627684,1.0278343111831418,1.0731406472333593,1.1211859568040625,1.2206066186063054,46658.881344758185,0.9999859769827953,20191219,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9482839725958007,3.906220435843675e-4,0.08669792691599806,-1.1175745839725935,-1.0062788836031418,-0.9483730254116784,-0.8907005730372368,-0.7775684028185568,49261.080146109074,0.999982796035003,20191220,40000,-1,med-pos-xyerror,linear-xme
betax,1.2814068579889646,9.3574518389326e-5,0.020619123115723188,1.2409028580576968,1.2674823619335513,1.2815303205905058,1.2952628604363854,1.3217834159409236,48554.018834991046,1.0000051099750162,20191220,40000,1,med-pos-xyerror,linear-xme
sigma,1.0814943036624405,3.581345722351948e-4,0.07066800679911772,0.9505839599165361,1.0327694734562969,1.078964621280919,1.127356552634907,1.2283472604857555,38936.16643787646,1.0000642964246964,20191220,40000,1,med-pos-xyerror,linear-xme
beta0,-1.0582739297016717,3.656092997705793e-4,0.08294340800661543,-1.2213290975923106,-1.1137391429788508,-1.0582690921470945,-1.003014126906594,-0.8943288952267445,51467.05089377991,0.9999985380286954,20191221,40000,-1,med-pos-xyerror,linear-xme
betax,1.2639520418912356,9.458998287611055e-5,0.021213428968314796,1.2223282756629803,1.2496018869495154,1.2641100976219402,1.2782913059828371,1.3051593984706502,50295.76922219829,0.9999902719041591,20191221,40000,1,med-pos-xyerror,linear-xme
sigma,1.038048045269716,3.5824650171688044e-4,0.06803847624627453,0.9125987663936678,0.9908833820761718,1.035409777860925,1.0821569331466827,1.1770915076398198,36069.92516215696,0.9999571658307034,20191221,40000,1,med-pos-xyerror,linear-xme
beta0,-1.0576634519307966,3.762493724175981e-4,0.08563384322558677,-1.2259239683633576,-1.11511923963891,-1.0579041600529906,-1.0005946612045393,-0.8896870310522798,51801.13822284337,0.9999603275166654,20191222,40000,-1,med-pos-xyerror,linear-xme
